Open,High,Low,Close,Volume
4581.61,4599.96,4530.87,4585,13.086043
4585,4585,4545.86,4545.87,6.1346
4545.86,4597.97,4545.75,4582.2,21.600924
4582.2,4592,4566.76,4570,12.332378
4569.65,4584,4530.86,4546.89,12.676286
4546.89,4556.99,4503.92,4503.92,18.213941
4505,4531.19,4496.95,4528.31,19.405977
4528.31,4555.55,4500,4555.55,16.694753
4533.47,4555.54,4511.45,4517.16,17.63807
4549.78,4549.78,4516.64,4536.63,8.054129
4536.64,4549,4521.01,4536.43,15.737277
4547.99,4555.55,4528.03,4555.55,18.793797
4540,4595.55,4535.09,4595.55,3.727031
4595.55,4597,4555,4577.54,9.860904
4563.5,4619.41,4550.09,4609.49,22.397814
4608.5,4624.99,4606.14,4618.93,3.499869
4618.92,4618.92,4571.82,4578.19,1.682523
4577.75,4591.88,4564.77,4591.88,2.856745
4590,4619.6,4564.81,4619.6,2.792498
4566.02,4619.35,4566.02,4587.48,5.378381
4564.52,4599.73,4527.45,4577.83,15.462965
4598.29,4599.78,4555,4575.23,10.809832
4576.23,4599.82,4576.22,4587.53,22.271369
4599.77,4619.99,4597.54,4597.55,23.509512
4597.54,4615.55,4576.84,4576.84,9.948705
4576.84,4604.4,4565.33,4604.12,15.898235
4586.66,4618.3,4582.6,4615.92,19.719796
4615.64,4615.64,4583.61,4583.61,1.804616
4600,4609.74,4583.6,4590.37,21.830152
4598.55,4625,4579.61,4579.61,22.240528
4599.52,4617,4558.89,4558.89,14.243927
4558.89,4616.97,4558.89,4590.49,20.175119
4590.49,4647.51,4575.55,4631.99,21.556665
4618,4632,4585.14,4588,17.784771
4588,4632,4558.93,4586.7,23.857388
4586.7,4598.83,4550.01,4550.02,7.862901
4550,4597,4550,4577.23,8.212836
4577.23,4590,4542.42,4552.69,14.514862
4566.35,4584.97,4530.53,4559.17,14.166183
4559.17,4589.77,4482,4482,16.176212
4502.17,4506.99,4422.25,4466,50.84385
4437.07,4538.09,4416.01,4477.1,30.085577
4538.09,4569,4470.23,4531.8,17.140082
4544,4553,4498.35,4498.35,25.012226
4537,4540.09,4416.16,4540.09,34.288963
4540.09,4592.76,4500.01,4570,18.305097
4561.06,4588,4532.5,4574.19,19.855019
4574.17,4586.53,4547.91,4585.31,20.502724
4584,4584,4553.1,4555.94,19.424248
4555.95,4589.67,4531.48,4558.16,13.824577
4549.08,4558.16,4516.95,4557.77,14.230146
4557.77,4575.18,4521,4546.77,22.582707
4555,4575,4546.75,4560.75,12.43536
4570.47,4598.08,4546.74,4589.99,15.892686
4546.75,4598.31,4546.74,4598.31,9.188835
4554.18,4600,4554.18,4600,12.797112
4590.01,4609.92,4584.01,4590.81,3.884561
4585.02,4596.58,4556,4556,9.948604
4554.07,4574.3,4554.07,4555.71,8.325008
4555.76,4555.76,4532.8,4536.82,12.373112
4536.82,4558.36,4516.87,4531.8,7.553467
4565.18,4571.87,4531.8,4547.74,10.060235
4547.74,4565,4531.53,4544.99,12.737681
4538.27,4559.62,4531.53,4547.26,11.793476
4561.69,4579.91,4547.25,4547.26,14.56472
4547.24,4579.86,4547.24,4547.9,17.724453
4547.91,4579.85,4547.81,4552.22,21.284874
4552.22,4579.84,4552.22,4555.14,19.762797
4555.14,4579.2,4555.14,4578.93,19.397142
4568.78,4579.99,4562,4569.66,13.993388
4579.99,4587.16,4569.65,4587.16,8.770174
4596.58,4605.99,4570.65,4574.8,18.304991
4574.8,4600,4569.6,4592.45,14.156792
4592.45,4598.99,4592.05,4596.54,17.966533
4596.54,4606,4596.54,4596.55,4.790535
4604,4606,4592.19,4593.66,12.271326
4596.54,4609,4586.49,4586.51,23.135802
4586.51,4603.04,4586.49,4591.56,15.602207
4592.92,4628.12,4578.17,4592.54,4.253042
4592.6,4608.13,4592.54,4598.54,6.261888
4600,4613,4578,4579.01,14.400662
4579.01,4603.34,4572.99,4572.99,17.8723
4572.99,4603.34,4572.64,4572.64,9.772648
4592.07,4601.08,4578,4592.16,11.700376
4603.58,4615,4578,4615,15.198121
4589.85,4614.41,4586.51,4586.51,8.987459
4572.64,4613.6,4572.64,4610,9.415678
4610,4610,4572.64,4583.02,13.477255
4596.52,4614.4,4583.02,4614.36,14.420607
4614.36,4678.57,4603.33,4632.96,18.550128
4632.97,4664.77,4632.95,4639.38,14.234684
4639.38,4675,4631.41,4656.67,17.590879
4674.97,4674.97,4656.3,4674.34,20.942964
4659.55,4674.34,4631.41,4673.87,22.467053
4673.87,4673.99,4632.87,4632.87,19.055994
4632.87,4685.55,4632.87,4685.55,5.84101
4685.55,4685.55,4649.69,4649.69,5.637397
4649.69,4685.55,4649.69,4685.55,14.553174
4657.76,4681.21,4655.64,4679.55,7.138274
4657.41,4685.17,4648.82,4648.82,11.361329
4648.82,4685.56,4638.99,4685.55,10.562587
4685.56,4685.56,4638.98,4684.98,5.708197
4684.98,4684.98,4638.98,4684.48,5.799839
4672.04,4684.86,4650.55,4650.55,1.359888
4683.9,4688.5,4650.56,4675.07,4.641715
4675.14,4717.45,4675.14,4700.13,13.847498
4703.02,4745.42,4678.78,4695.5,16.692176
4695.32,4716.18,4681.06,4698.77,8.191263
4688.47,4708.5,4680.03,4693.16,8.54928
4717.42,4717.42,4673.1,4673.14,4.599547
4685.5,4702.8,4679.79,4679.79,9.520049
4704.99,4724.71,4666.84,4724.71,7.220643
4685.03,4700,4666.84,4685.72,10.531325
4699.98,4700,4691.01,4697,6.209365
4699,4699,4683.36,4698.99,4.538712
4698.99,4724.89,4683.41,4724.89,7.462906
4689.89,4731.13,4689.89,4711.26,4.306391
4707.27,4745.35,4706.09,4721.05,11.405282
4730.05,4740,4714.73,4723.92,18.070687
4736,4766.99,4701.11,4725,10.040657
4740.99,4767,4723,4730.04,9.158909
4730.1,4766.88,4730.1,4735.96,5.981784
4767,4767,4719.05,4719.05,6.010864
4719.05,4730,4713.67,4714.73,10.673404
4714.73,4734.99,4685.36,4717,25.630015
4685.36,4706.63,4672,4672,15.193513
4672,4678.07,4654.88,4678.07,5.874782
4664.15,4688.96,4664.14,4664.14,2.871887
4664.14,4676.44,4656.3,4656.3,5.43773
4696,4696.99,4656.3,4666.66,8.733824
4666.66,4710.06,4666.66,4705.11,18.417119
4705.11,4713.8,4687.53,4707.5,19.067264
4715,4762.99,4708.09,4762.99,16.583327
4731.12,4750,4731,4749.99,18.445435
4731.01,4749.99,4731,4749.99,14.731365
4749.99,4750,4731,4742.46,20.040474
4739.33,4778.19,4735.98,4766.01,10.241324
4755.28,4776.29,4753.77,4761.42,17.059091
4761.42,4778.2,4725.88,4766.07,19.24961
4766.07,4798.46,4738.89,4775,14.616029
4775,4780,4736.35,4780,4.192629
4770.3,4793,4764.16,4793,3.837244
4783,4839.92,4775.99,4777.41,11.108331
4830,4830,4777.02,4777.02,2.991669
4777.02,4788,4740,4740,13.96803
4740,4757.32,4725.81,4725.81,7.637431
4748.46,4789.09,4746.94,4746.94,11.271451
4746.94,4804.12,4746.94,4803.83,13.880927
4756.46,4803.83,4750.92,4769.85,15.611145
4769.85,4800.13,4746.94,4780.8,14.312565
4776.93,4785.38,4738.94,4782.97,13.501037
4788.98,4794.97,4782.97,4792.97,9.911838
4792.97,4811.82,4760.42,4782.88,9.879412
4782.88,4789.99,4739.08,4771.08,8.473622
4758.67,4808.11,4752.77,4762.67,12.705026
4762.67,4815.67,4752.78,4813.24,12.556978
4808.79,4809.11,4776.43,4777.77,12.172334
4777.77,4819.67,4776.15,4819.67,7.6246
4819.65,4846.78,4792.95,4817.37,14.805943
4818.58,4859.44,4770.63,4770.63,9.182205
4760.01,4810.43,4760.01,4800.03,3.440336
4800.51,4857.6,4775.36,4843.17,11.245541
4844.24,4885.55,4807.94,4830.32,17.401236
4830.3,4883.99,4796.16,4834.91,11.114069
4796.16,4885.54,4796.16,4796.24,3.014764
4796.16,4885.55,4784.43,4885.55,18.517957
4885.55,4914.27,4850.01,4904.19,22.9553
4900.01,4932.38,4878.97,4932.38,22.519696
4932.38,4939.19,4884.07,4930,15.09193
4922.74,4928.09,4837.49,4839.96,15.892388
4839.96,4839.96,4775.35,4798.99,27.61203
4775.58,4850,4764.88,4788.07,19.934463
4765.01,4809.91,4765.01,4785.17,9.814057
4800,4814.49,4775.53,4794.11,11.136343
4797.45,4814.44,4623.25,4673.31,19.732733
4673.31,4673.38,4473.35,4473.35,42.222762
4493,4683.66,4473.35,4683.66,51.578902
4658.99,4732.86,4537.01,4696.44,15.160277
4732.85,4779.05,4700,4755.23,14.014275
4755.23,4780,4652.13,4697.71,15.110259
4701.02,4709.4,4614.01,4628.3,15.66159
4615,4668.56,4549.78,4628.86,31.154971
4628.9,4660.29,4552.02,4578.57,25.270645
4571.85,4606.99,4549.77,4604.02,8.75721
4604.01,4631.14,4558.11,4575.78,13.997964
4575.78,4654.73,4556.71,4625.56,29.280536
4634.95,4688.66,4625.95,4632.1,9.897786
4658.48,4674.99,4617.95,4630.01,8.219174
4669.75,4675,4618,4630,14.886237
4608.5,4638.48,4516.17,4604.97,31.495295
4604.97,4637.56,4569.65,4637.28,13.24567
4635,4637.28,4595.57,4618.39,8.704597
4618.39,4618.39,4551.73,4551.74,8.867952
4548.79,4581.54,4418.22,4483.94,44.189155
4433.58,4443.97,4354.61,4380.03,38.001774
4380.03,4483.62,4380.03,4460.19,27.913805
4465.12,4508.96,4399.81,4400.01,21.660052
4400.02,4492.67,4377.43,4439,26.810265
4443,4525.58,4377.44,4522.27,26.876819
4523,4545.76,4460.01,4530.01,9.62755
4554.98,4554.98,4480.81,4527.81,18.616405
4516.87,4530,4486.06,4486.06,12.585535
4486.06,4509.95,4428.66,4490.92,19.257845
4504.43,4509.96,4490.92,4509.77,4.181051
4509.77,4509.96,4286.87,4429.39,39.349318
4340.09,4389.87,4340.09,4351.19,17.716558
4351.28,4414.59,4286.87,4375,15.189851
4335.69,4398.7,4299.47,4299.53,10.525079
4398.49,4440,4299.47,4396,8.865589
4420,4492.88,4394.01,4405,15.790577
4439.92,4458.88,4392.72,4458.88,16.604545
4429.23,4508.5,4429.22,4472.14,11.639059
4508.5,4580.25,4508.5,4524,15.91022
4524,4618.38,4516.79,4600.53,13.560062
4556.71,4609.98,4516.81,4549.4,19.036196
4549.4,4569.97,4486.19,4560,8.515776
4545,4556.76,4467.88,4490,11.967557
4500,4569.95,4470.01,4568.91,13.653332
4568.91,4618.39,4568.91,4599.99,6.441812
4597.99,4618.4,4555,4569.54,23.483803
4584.78,4661.84,4584.78,4655.01,13.164433
4656.01,4714.75,4645.35,4690.79,17.848244
4697.72,4714.76,4651.18,4665.7,14.245351
4666,4701.01,4652,4675.12,25.701843
4684.9,4714.33,4652.04,4652.04,14.607227
4679.14,4679.15,4605.12,4605.12,7.258889
4605.12,4658.56,4605.12,4625.4,17.198041
4625.4,4625.49,4586.29,4620.87,9.728856
4610.52,4658.57,4610.52,4637.61,16.973834
4637.61,4674.86,4621.44,4621.44,12.786099
4628,4645.84,4553.94,4568.99,16.889053
4568.97,4568.97,4502.75,4523.47,20.90568
4523.48,4554.17,4510.09,4510.09,9.546592
4510.09,4510.09,4472.49,4510.09,10.057616
4508.98,4557.19,4464.18,4478.01,8.531814
4464.19,4501,4456.8,4486,7.522831
4475.23,4509.97,4415.05,4469.06,13.187884
4458.6,4511,4445.44,4510.99,9.988087
4490.03,4557.25,4405,4422.99,21.7436
4417.49,4469.95,4298.33,4303.1,38.170215
4303.31,4380.27,4298.33,4330.39,36.393591
4331,4400,4307.04,4399.93,21.829784
4388.8,4469.14,4355.05,4432.8,15.123851
4435.89,4435.89,4351.03,4384.15,13.834507
4351.02,4462.53,4345.01,4435,12.078652
4454.99,4475.7,4438.47,4459.11,10.694061
4459.11,4490.81,4459.1,4463.69,11.744594
4476.05,4529.44,4476.05,4476.13,10.199896
4500,4522.45,4425.46,4431.43,21.994634
4442.48,4509.27,4442.48,4482.04,16.489568
4494.16,4502.53,4460.06,4498.72,12.265773
4498.77,4530,4498.77,4529,10.827119
4529,4550,4504.91,4522.36,13.568967
4522.36,4529.64,4496.19,4505.18,13.886695
4496.97,4527.67,4445.15,4478.1,9.529801
4477.9,4549,4450.25,4549,9.080422
4549,4583.84,4500.21,4539.38,4.008442
4539.5,4581.61,4492.73,4521.19,16.258805
4496.55,4574.99,4496.55,4574.66,2.497971
4541.16,4549.99,4496.52,4509.08,10.284118
4505,4527.49,4431.44,4460.1,7.608769
4460.1,4460.1,4438.11,4438.11,10.646655
4438.11,4460.13,4411.8,4413.09,11.326545
4444.86,4449.99,4411.8,4411.81,4.258256
4411.97,4448.03,4410,4447.27,13.300267
4447.2,4447.2,4406,4408,14.40977
4408,4426.67,4368.91,4380,11.167101
4369.13,4387.98,4340.5,4340.51,8.613759
4340.53,4460.12,4340.53,4460.12,26.828444
4460.12,4460.12,4357.99,4409.65,22.35788
4410.05,4467,4394.97,4462.5,29.121283
4466.97,4467,4401.45,4402,11.615977
4402.02,4466.89,4396.43,4400.61,13.732217
4400.63,4459.77,4400.63,4459.77,13.334177
4459.77,4493.15,4080,4080,77.355044
4091,4388.97,4052,4186.96,81.568572
4102.05,4349.98,4090.01,4260,86.420104
4201.08,4390,4075,4351.95,98.507737
4365.3,4370.1,4274.23,4290.6,58.726152
4290.6,4384.14,4290.6,4336.42,26.475671
4336.86,4437.68,4303.06,4412.28,37.646352
4437.68,4437.68,4337.03,4349.23,42.085846
4349.23,4352.58,4168.72,4168.73,68.879583
4174.66,4299.99,4114.33,4153,45.938593
4153,4196,4114.33,4175,21.265985
4172.64,4200.01,4106.81,4106.81,39.713938
4106.81,4272.02,4106.81,4200.17,23.897362
4252.72,4311.14,4208.03,4275.19,33.640961
4275.19,4275.19,4189.1,4230.8,26.66279
4211.44,4231.87,4112.27,4120.01,42.835986
4120.01,4171,4036.51,4068.85,42.309308
4052.65,4091.43,4014.76,4015.03,45.914897
4015.03,4115.05,4014.76,4025,36.043706
4054.57,4069.75,4014.77,4014.83,18.372682
4015.01,4046.37,4010,4010,18.573375
4003.93,4043.73,3972.52,3972.53,18.375433
3972.53,4050,3972.51,4040.16,13.824941
4040.16,4149.98,4040.16,4115.03,16.601405
4115.03,4152.29,4115.03,4152.29,14.590811
4152.28,4224.99,4100.03,4203.67,18.660213
4187,4209.99,4121.02,4208.97,13.283518
4126,4210,4126,4197.24,9.933212
4197.3,4225,4190.15,4215.91,23.665177
4215.91,4300.95,4207.01,4258.4,17.880339
4258.4,4258.4,4144.31,4207,20.015992
4207,4207,4131.88,4131.88,14.307184
4131.88,4174,4130.91,4144.78,17.190334
4149.82,4149.94,4100.11,4100.11,25.160311
4106.97,4116.08,4008.69,4019.99,20.935856
4019.77,4019.77,3901.02,3999.99,53.35133
3956.58,4121.33,3897.33,3897.33,39.401527
3897.33,3907,3620,3620,59.843758
3659.5,3874.5,3603,3870.99,31.692944
3870.9,4054.15,3870.9,4054.11,22.14468
4054.11,4071.83,3943.11,3977.08,27.117735
3997,4036.22,3968.27,3988.04,32.249465
3996.24,4022.4,3943.1,3998.68,22.696095
3992.2,4070.38,3992.2,4038.01,15.428083
4038.01,4044.46,3972.46,3973.12,25.716818
3958.03,3996.17,3943.12,3960.01,29.52039
3966.83,4036.09,3960.01,4036.08,19.387645
4014.7,4058.27,3993.32,4013.46,37.258551
4013.46,4100,4013.46,4085.98,22.115753
4088.25,4190.4,4088.25,4190.4,41.711086
4190,4217.23,4112.11,4165,52.344036
4165,4201.96,4084.74,4086.8,38.064868
4099.99,4109.99,4050,4084,40.271757
4082.5,4123,4079,4120.05,25.530899
4120.4,4188.63,4096.07,4144.16,14.705051
4122.1,4169.76,4096.08,4169.76,6.420356
4170.24,4188.35,4136.87,4188.35,15.411061
4171.24,4248.6,4154.13,4246.82,29.366381
4248.64,4287.72,4233.02,4283.52,31.103133
4277,4297.63,4220.98,4221.83,38.243195
4220.98,4252.95,4192.29,4250,15.842995
4258,4277.02,4248.38,4261.04,24.687688
4267.23,4298,4192.3,4247,41.35023
4251.5,4274.82,4229,4229,33.090496
4229,4242.06,4202.65,4202.65,15.875968
4215.71,4228.72,4116.65,4151,44.88276
4140,4180,4096.06,4180,19.421998
4155.61,4219.68,4142.69,4142.69,12.031977
4180.31,4250,4170.66,4250,9.582096
4293.18,4337.7,4293.18,4322.47,16.027764
4317.67,4373.36,4294,4373.36,17.32359
4329.94,4430,4316.05,4390.14,21.306655
4390.43,4430,4363.51,4427.14,10.472838
4427.14,4459.55,4427.14,4442.48,19.417657
4442.09,4444.02,4381.21,4381.21,11.890876
4399.41,4431.62,4363.5,4431.61,28.68298
4410.16,4445.72,4378.33,4399.42,12.231453
4382.73,4399.42,4351.01,4374.43,16.724552
4366.77,4413.99,4352.53,4413.99,17.04847
4420.82,4430.89,4401.01,4423.46,17.359997
4427.31,4484.99,4425,4450.52,9.226335
4467.77,4467.77,4352.54,4366.47,22.426329
4366.49,4415.07,4365.73,4415.07,21.186114
4397.02,4457.18,4365.74,4442.05,21.248939
4442.05,4487.69,4415.15,4429.56,13.875764
4429.56,4521.18,4429.56,4502.83,30.410126
4502.83,4522.81,4444.24,4444.38,50.175854
4466.19,4489.98,4444.38,4446,15.130023
4453,4479.95,4414.25,4462.48,25.156175
4466.24,4479.89,4430,4430.02,10.237574
4448.1,4466.09,4400,4429.22,18.088178
4429.22,4439.59,4365.73,4388.48,15.077878
4365.73,4418.36,4335.26,4365.26,24.6543
4375.98,4437.29,4368.06,4416.17,22.832076
4416.54,4422.36,4335.26,4383.39,15.294124
4380.01,4418.1,4365.01,4385.51,14.94604
4393.5,4454.98,4364.93,4454.98,32.752484
4446.49,4505.96,4438.01,4461.29,22.662862
4476.13,4503.99,4474.2,4494.36,18.960633
4494.51,4574.46,4489.01,4513.52,24.500204
4559.99,4574.46,4500.17,4548.7,19.570364
4539.36,4548.7,4487.01,4492.66,17.457618
4497.81,4510,4469.82,4479.9,14.12624
4479.9,4538.95,4479.9,4525.39,8.352066
4535.29,4535.29,4485.01,4501.94,11.527185
4496.06,4597.79,4496.06,4548.13,60.80051
4544.59,4594.9,4525.29,4554.96,63.742901
4540.96,4554.99,4490.04,4527.04,60.594124
4526.46,4547.77,4422.28,4454.64,32.74472
4454.64,4502.77,4440.02,4502.77,15.731091
4490.01,4529.46,4490.01,4529.46,13.91573
4538.07,4546.57,4466.2,4517.97,31.005463
4503,4570.91,4488.33,4556.16,24.228308
4543.11,4619.47,4543.11,4619.43,19.63446
4619.43,4638.09,4610,4619.64,8.317542
4619.64,4662.87,4619.64,4619.77,8.426056
4619.77,4661.93,4538.1,4639.09,4.996093
4599.78,4599.78,4599.78,4599.78,1.292734
4540.01,4540.01,4451.93,4451.93,9.652422
4460,4546.69,4451.93,4453.01,6.138729
4465.64,4527.1,4438.19,4527.1,20.665638
4527.1,4527.1,4497.05,4499.95,8.719047
4507.48,4572.47,4499.97,4572.47,19.194932
4527.36,4537.25,4484.03,4484.03,16.515491
4489.48,4501,4482.01,4491,6.936268
4482.02,4549.52,4482,4541.17,11.49436
4542.35,4556.14,4542.35,4556.14,3.937782
4561.9,4561.9,4511.97,4519.48,16.909384
4519.47,4533.08,4498.39,4515.83,5.295468
4527.91,4548.13,4498.4,4498.4,6.597403
4515.25,4518.81,4452,4458,9.481773
4475.46,4510.25,4458,4510.25,5.291809
4475.01,4495.42,4458,4491,4.6336
4488,4561.9,4481.02,4531.07,17.372116
4539.19,4547.31,4511.9,4547.31,8.116684
4546.43,4589.99,4544.05,4571.66,9.820416
4580.78,4608.43,4572.01,4585.01,10.347079
4590,4594.46,4557.89,4589.4,17.576564
4607.16,4639.44,4592.67,4625.35,10.64463
4618.7,4649.92,4574.01,4613.94,13.999188
4616.79,4633.67,4587.65,4608.01,20.329887
4608.01,4705.53,4608.01,4674,49.592645
4674,4705.53,4665,4681.65,9.864095
4681.65,4723.32,4681.65,4710,24.474041
4720.32,4743.49,4668.72,4689.99,35.12416
4668.82,4699.88,4642.84,4669.81,6.056585
4669,4695.61,4642.98,4695.61,10.932362
4695.6,4759.25,4683.04,4755,8.835907
4755,4788.59,4672.35,4788.59,10.304016
4772.59,4772.83,4685.01,4705.03,15.018605
4749.89,4771.98,4680.01,4741.94,7.855703
4739,4739,4680.01,4702.06,3.610294
4711.25,4727.93,4702.04,4714.17,1.725152
4714.21,4714.21,4688,4713.67,6.355583
4720.13,4759.99,4680.22,4680.22,1.38771
4758.71,4758.71,4680.01,4754.21,5.871189
4716.61,4716.61,4642.97,4642.97,6.686332
4642.97,4681.03,4620,4620,6.214463
4620,4620,4586.23,4586.24,6.851861
4586.24,4641.13,4586.13,4641.13,3.440618
4632,4678.8,4609.04,4678.8,2.430712
4673.79,4752.12,4669.28,4670.45,5.732855
4710,4727.9,4690.01,4690.77,3.58945
4691.21,4737.21,4691.21,4691.61,2.51614
4691.66,4735.39,4601,4622.73,8.699599
4622.73,4628.76,4586.13,4614.49,14.895822
4616.69,4636.79,4587.03,4597.54,2.486746
4597.96,4635.82,4597.96,4601.01,3.818609
4634.94,4653.49,4634.45,4642.08,1.698291
4634.45,4641.36,4606.01,4640.97,1.746097
4640.96,4641.99,4622.14,4636,10.861353
4605.03,4633.98,4605.02,4605.05,1.694386
4633.47,4633.47,4605.11,4630.31,3.088117
4630.29,4633.47,4605.03,4605.03,3.485698
4611.86,4630.68,4605.02,4622.01,3.869047
4622.03,4630.7,4610.01,4622,5.035183
4608,4630.66,4602,4602.01,4.707867
4604.01,4614.92,4587.08,4609.46,13.06139
4621.45,4630.69,4612.21,4627.2,6.570724
4627.94,4630.7,4619.01,4619.01,5.011974
4625.36,4665,4620,4630.04,5.553751
4657.53,4683.77,4650.48,4683.77,3.42725
4683.77,4699.77,4649.96,4660.75,7.671696
4660.75,4660.75,4646.91,4660.72,2.505722
4650.54,4660.75,4625.9,4650,3.648383
4641.04,4660.75,4611.48,4659.99,4.620655
4650.33,4659,4626.23,4647.46,6.603314
4647.55,4660,4647.46,4647.53,2.274654
4653.92,4690.83,4647.55,4677.65,3.879382
4690.44,4690.44,4647,4647.01,6.024065
4655.69,4655.69,4529.5,4529.5,23.132128
4534.75,4534.75,4298.39,4353.05,95.770644
4372.45,4398.6,4028.93,4116.42,158.229735
4119.52,4325.25,4099.38,4238.12,104.960553
4236.77,4310.19,4135.87,4220.11,62.956921
4224.08,4375.6,4202.91,4348.65,37.201913
4330.68,4396.49,4312.7,4349.15,37.750429
4358.07,4384.45,4259.63,4267.01,52.750799
4263.49,4332.23,4252.82,4280,19.130461
4287.62,4296.32,4202.35,4238,28.885959
4243.78,4296.78,4235.39,4288.1,14.476614
4288.1,4301.39,4234.27,4277.17,32.772318
4273.66,4284.6,4234.26,4264.04,20.96419
4267.27,4280.19,4190,4190.01,18.396926
4195.87,4216.8,4117.73,4154.45,81.07551
4162.64,4208.85,4117.72,4183.75,48.537645
4183.88,4206,4060,4091.45,44.538949
4090.15,4181.94,4088.92,4158.32,29.237164
4158.38,4246.61,4158.38,4231.65,22.797404
4229.76,4286,4144.59,4285.99,24.192826
4285.99,4329.51,4259.91,4329.51,27.59335
4330,4334.15,4259.89,4282.8,9.962833
4282.8,4338.28,4235.6,4318.52,37.635623
4299.26,4311.19,4247.59,4261.94,27.371803
4261.94,4280,4207.32,4207.32,17.330378
4206.79,4214.86,4171.5,4180.1,21.828863
4180.18,4203.5,4155.35,4199.68,35.231036
4199.71,4270.65,4150.06,4230,29.254547
4229.46,4306,4227.89,4264.12,19.639307
4272.23,4280.35,4215,4242.01,15.809411
4254.44,4267.06,4200.02,4213.26,12.850772
4210.56,4266.88,4207.54,4250,11.387472
4255,4338.04,4250,4308.03,14.437924
4321.48,4426.62,4321.48,4385.26,42.506133
4380.01,4400.6,4322.7,4330.01,10.874368
4337.46,4344.82,4330,4342.99,9.586868
4342.99,4361.99,4335,4335.02,9.63356
4344.49,4345.33,4306,4321.52,8.006393
4336.19,4345.38,4321.52,4321.52,1.434729
4329,4336,4292.01,4292.02,4.436105
4292,4306.76,4277.82,4285.34,4.761191
4284.82,4337,4262.75,4311.71,13.722012
4320.88,4336.79,4311.71,4334.93,10.317167
4325.52,4330,4282.07,4282.07,7.376053
4312.24,4326,4312.24,4324.64,7.33109
4324.64,4337,4324.63,4327.63,10.337863
4331.82,4346.72,4327.63,4342.08,13.41009
4338.81,4382.32,4326.74,4326.8,13.858804
4336.57,4400.6,4281.9,4281.94,24.87774
4281.87,4317.55,4262.75,4300.16,17.936444
4302.15,4309.99,4245.94,4259.99,10.01347
4256.81,4307.78,4253.57,4286.77,14.807551
4296.29,4305.6,4275.62,4276.17,24.434781
4281.44,4286.7,4275.98,4276,5.43912
4276,4281.32,4262.1,4275.37,3.388554
4277.69,4280.66,4258.49,4258.49,18.864209
4269.23,4269.23,4230.47,4230.47,4.943512
4231.17,4238.49,4210.01,4220.38,11.240155
4220.38,4233.74,4207.46,4207.49,18.970655
4219.48,4219.48,4159.64,4191.78,12.364714
4192.08,4230,4182.92,4203.12,13.864333
4229.99,4276.31,4228.32,4253.7,16.754083
4267.51,4275.44,4253.7,4253.7,5.857743
4260.24,4271.42,4253.7,4267.86,5.32063
4262.05,4273.2,4253.69,4255,6.557624
4255,4264.11,4255,4256.5,2.500358
4257.76,4271.78,4241.25,4271.77,6.628933
4271.31,4300,4270.35,4273.03,11.412094
4273.04,4299.98,4273.04,4273.79,6.822258
4286.12,4298.36,4258.8,4258.81,5.414429
4258.81,4258.81,4222.26,4226.21,2.533486
4226.53,4279.7,4226.53,4239,6.016805
4238.66,4260,4238.27,4238.27,6.812912
4249.14,4259.27,4228.08,4230,6.985302
4238.93,4249.39,4209.85,4209.85,9.134427
4200.94,4213.6,4110.09,4130.01,16.207554
4126.06,4166,4087.62,4130.01,26.91034
4140,4149,4130.01,4144,23.362043
4144,4149,4128.27,4128.27,6.166508
4128.27,4148.9,4111.69,4119.11,15.404358
4119,4125.99,4031,4031,45.121936
4031.01,4054.97,4027.28,4054.97,32.31938
4047.49,4054.97,4000,4000,17.495129
3995,3995,3810.05,3810.05,41.820074
3810.07,3938.5,3801,3880.89,24.134315
3929.92,4009.84,3928.99,3988.95,26.167235
3988.89,4061.11,3963,4061.11,20.652332
4065.01,4100,4006.2,4006.2,15.996239
4008.03,4082.99,4008.03,4040.76,4.800964
